PulseNo,TotalArea,TailArea,Classification
8072,3776,2440,Neutron
8073,3776,1480,Gamma
8074,3776,2352,Neutron
8075,4288,2912,Neutron
8076,4288,2696,Neutron
8077,4288,1584,Gamma
8078,4288,2720,Neutron
8079,4288,2832,Neutron
8080,9920,5996,Neutron
8081,5112,3208,Neutron
8082,5112,3200,Neutron
8083,5112,3096,Neutron
8084,5112,3344,Neutron
8085,5112,3080,Neutron
8086,5112,3156,Neutron
8087,5112,3128,Neutron
8088,5112,3424,Neutron
8089,5344,3312,Neutron
8090,5344,3308,Neutron
8091,5344,3560,Neutron
8092,5344,3272,Neutron
8093,4632,2992,Neutron
8094,4632,2852,Neutron
8095,4632,2936,Neutron
8096,4632,2936,Neutron
8097,9904,3760,Gamma
8098,9904,3856,Gamma
8099,9904,3776,Gamma
8100,9064,5688,Neutron
8101,9064,3604,Gamma
8102,9064,3072,Gamma
8103,3568,2448,Neutron
8104,3568,1408,Gamma
8105,3568,2176,Neutron
8106,3568,2368,Neutron
8107,3568,1424,Gamma
8108,3568,2376,Neutron
8109,3568,2240,Neutron
8110,3568,2448,Neutron
8111,3568,2240,Neutron
8112,7728,4696,Neutron
8113,7728,4872,Neutron
8114,7728,3076,Gamma
8115,5728,3472,Neutron
8116,5728,3660,Neutron
8117,5728,2184,Gamma
8118,5728,3560,Neutron
8119,5728,3512,Neutron
8120,5728,3528,Neutron
8121,8728,5432,Neutron
8122,8728,3400,Gamma
8123,8728,5292,Neutron
8124,8728,5328,Neutron
8125,8728,5264,Neutron
8126,9176,5860,Neutron
8127,9176,3648,Gamma
8128,8848,3468,Gamma
8129,8592,5460,Neutron
8130,8592,3336,Gamma
8131,8592,5168,Neutron
8132,8256,5052,Neutron
8133,8256,5000,Neutron
8134,8088,3136,Gamma
8135,3192,1920,Neutron
8136,3192,1232,Gamma
8137,3192,2080,Neutron
8138,3192,1276,Gamma
8139,3192,2096,Neutron
8140,5504,3328,Neutron
8141,5504,3344,Neutron
8142,5504,3312,Neutron
8143,5504,3312,Neutron
8144,5504,3360,Neutron
8145,5504,3308,Neutron
8146,5504,3448,Neutron
8147,5504,3356,Neutron
8148,5504,3656,Neutron
8149,9080,5488,Neutron
8150,6192,3808,Neutron
8151,6192,3720,Neutron
8152,6192,3872,Neutron
8153,6192,3724,Neutron
8154,6192,3744,Neutron
8155,7056,4396,Neutron
8156,7056,4416,Neutron
8157,10592,3976,Gamma
8158,10592,6376,Neutron
8159,9072,5592,Neutron
8160,7760,4852,Neutron
8161,7760,3072,Gamma
8162,8672,5304,Neutron
8163,8672,5248,Neutron
8164,8672,5320,Neutron
8165,8672,5440,Neutron
8166,6856,4240,Neutron
8167,6856,4260,Neutron
8168,9696,5944,Neutron
8169,9696,3552,Gamma
8170,3864,1536,Gamma
8171,3864,2544,Neutron
8172,3864,2488,Neutron
8173,3864,2396,Neutron
8174,3864,2596,Neutron
8175,3864,2364,Neutron
8176,3864,2504,Neutron
8177,3864,2344,Neutron
8178,3864,2408,Neutron
8179,10288,3684,Gamma
8180,10288,6408,Neutron
8181,10288,6272,Neutron
8182,10288,6300,Neutron
8183,10288,6424,Neutron
8184,7712,4872,Neutron
8185,7712,4752,Neutron
8186,10904,6688,Neutron
8187,4536,2760,Neutron
8188,4536,1792,Gamma
8189,4536,2868,Neutron
8190,4536,3016,Neutron
8191,4536,2880,Neutron
8192,4536,3016,Neutron
8193,4536,2960,Neutron
8194,4536,2976,Neutron
8195,7088,4256,Neutron
8196,7088,4512,Neutron
8197,7088,4452,Neutron
8198,9248,3648,Gamma
8199,9248,3676,Gamma
8200,9248,5748,Neutron
8201,9248,5656,Neutron
8202,9248,3688,Gamma
8203,9600,3576,Gamma
8204,9600,5776,Neutron
8205,8688,5440,Neutron
8206,8688,3312,Gamma
8207,8688,5288,Neutron
8208,8688,3420,Gamma
8209,8688,3220,Gamma
8210,8688,3352,Gamma
8211,10928,4208,Gamma
8212,10928,3616,Gamma
8213,5576,3500,Neutron
8214,5576,3392,Neutron
8215,5576,3504,Neutron
8216,5576,3600,Neutron
8217,5576,3392,Neutron
8218,5576,3580,Neutron
8219,7064,2720,Gamma
8220,7064,4284,Neutron
8221,7064,4336,Neutron
8222,7064,4272,Neutron
8223,7064,4432,Neutron
8224,7064,2664,Gamma
8225,7064,4256,Neutron
8226,9656,3568,Gamma
8227,9656,3616,Gamma
8228,9656,5904,Neutron
8229,9656,3752,Gamma
8230,3232,2040,Neutron
8231,3232,2048,Neutron
8232,3232,2032,Neutron
8233,3232,2048,Neutron
8234,7408,4520,Neutron
8235,7408,4644,Neutron
8236,9384,5752,Neutron
8237,9384,5684,Neutron
8238,9384,3480,Gamma
8239,9384,3240,Gamma
8240,4232,2756,Neutron
8241,4232,1684,Gamma
8242,8064,4888,Neutron
8243,8064,3104,Gamma
8244,8064,3104,Gamma
8245,8064,4868,Neutron
8246,8064,3180,Gamma
8247,8064,3204,Gamma
8248,9720,3552,Gamma
8249,9720,3624,Gamma
8250,9720,3704,Gamma
8251,9720,3768,Gamma
8252,9720,3768,Gamma
8253,9720,3624,Gamma
8254,5000,3104,Neutron
8255,5000,1960,Gamma
8256,5000,3092,Neutron
8257,5000,3168,Neutron
8258,5000,1992,Gamma
8259,5000,1972,Gamma
8260,10712,4040,Gamma
8261,10712,3488,Gamma
8262,10712,4272,Gamma
8263,6760,4148,Neutron
8264,6760,4280,Neutron
8265,6760,4284,Neutron
8266,6760,4104,Neutron
8267,6760,4076,Neutron
8268,5240,3240,Neutron
8269,5240,3256,Neutron
8270,5240,3244,Neutron
8271,5240,3164,Neutron
8272,5240,3264,Neutron
8273,8448,3196,Gamma
8274,8448,3024,Gamma
8275,8448,5184,Neutron
8276,7280,4500,Neutron
8277,10048,3984,Gamma
8278,10048,3984,Gamma
8279,10048,3904,Gamma
8280,5184,3160,Neutron
8281,5184,3268,Neutron
8282,5184,3216,Neutron
8283,5184,3224,Neutron
8284,5184,1952,Gamma
8285,5184,3376,Neutron
8286,5184,3300,Neutron
8287,8320,3056,Gamma
8288,7080,4488,Neutron
8289,7080,4584,Neutron
8290,7080,2776,Gamma
8291,5472,3416,Neutron
8292,5472,3400,Neutron
8293,6248,3952,Neutron
8294,6248,3944,Neutron
8295,6248,4024,Neutron
8296,6248,3904,Neutron
8297,6248,3808,Neutron
8298,10608,3936,Gamma
8299,10608,4064,Gamma
8300,10608,4188,Gamma
8301,10608,6496,Neutron
8302,9480,3432,Gamma
8303,6064,3812,Neutron
8304,6064,3812,Neutron
8305,6064,3744,Neutron
8306,6064,3740,Neutron
8307,7864,4832,Neutron
8308,7864,4720,Neutron
8309,7864,4736,Neutron
8310,7864,3120,Gamma
8311,7864,4816,Neutron
8312,7864,4944,Neutron
8313,7176,4456,Neutron
8314,7176,4436,Neutron
8315,7176,4320,Neutron
8316,7176,4508,Neutron
8317,7176,4404,Neutron
8318,9624,5956,Neutron
8319,9624,6072,Neutron
8320,5560,3548,Neutron
8321,5560,2208,Gamma
8322,5560,3352,Neutron
8323,5560,3400,Neutron
8324,5560,2152,Gamma
8325,5560,3552,Neutron
8326,6400,3896,Neutron
8327,6400,4024,Neutron
8328,6400,4056,Neutron
8329,6400,3848,Neutron
8330,6400,3900,Neutron
8331,5808,3536,Neutron
8332,5808,3496,Neutron
8333,5808,3500,Neutron
8334,5808,3600,Neutron
8335,10728,6456,Neutron
8336,8376,5084,Neutron
8337,4296,2600,Neutron
8338,4296,2612,Neutron
8339,4296,2612,Neutron
8340,4296,1680,Gamma
8341,4296,2604,Neutron
8342,4296,2792,Neutron
8343,9168,3664,Gamma
8344,5320,3520,Neutron
8345,5320,3232,Neutron
8346,5320,3456,Neutron
8347,5320,3424,Neutron
8348,5320,3456,Neutron
8349,7544,4632,Neutron
8350,7544,2824,Gamma
8351,7544,4652,Neutron
8352,7544,2872,Gamma
8353,7168,4368,Neutron
8354,7168,4404,Neutron
8355,7168,4368,Neutron
8356,9272,3280,Gamma
8357,9272,3240,Gamma
8358,9272,5688,Neutron
8359,9272,5672,Neutron
8360,7000,4480,Neutron
8361,7000,4552,Neutron
8362,7000,4480,Neutron
8363,3880,2392,Neutron
8364,3880,2576,Neutron
8365,3880,2356,Neutron
8366,3880,1532,Gamma
8367,3880,2440,Neutron
8368,3880,2408,Neutron
8369,3880,2464,Neutron
8370,4840,2936,Neutron
8371,4840,2932,Neutron
8372,4840,3072,Neutron
8373,4840,2924,Neutron
8374,4840,3216,Neutron
8375,5616,3400,Neutron
8376,5616,3520,Neutron
8377,5616,3424,Neutron
8378,5616,3640,Neutron
8379,5616,3392,Neutron
8380,10536,6336,Neutron
8381,10536,3884,Gamma
8382,10704,3448,Gamma
8383,10704,6608,Neutron
8384,9456,3464,Gamma
8385,9456,5744,Neutron
8386,7808,4792,Neutron
8387,7808,3000,Gamma
8388,7808,3120,Gamma
8389,7808,3096,Gamma
8390,10056,3488,Gamma
8391,10056,6400,Neutron
8392,10056,6276,Neutron
8393,10056,6112,Neutron
8394,10056,3432,Gamma
8395,10072,3380,Gamma
8396,10072,4024,Gamma
8397,10072,3856,Gamma
8398,7368,2888,Gamma
8399,7368,2912,Gamma
8400,7368,4492,Neutron
8401,7656,4796,Neutron
8402,7656,4612,Neutron
8403,7656,4664,Neutron
8404,7656,4656,Neutron
8405,7656,4608,Neutron
8406,7640,3016,Gamma
8407,7640,4928,Neutron
8408,7640,4600,Neutron
8409,7640,4812,Neutron
8410,7640,4916,Neutron
8411,6624,4080,Neutron
8412,6624,4196,Neutron
8413,6624,4196,Neutron
8414,11160,3824,Gamma
8415,7416,4540,Neutron
8416,7416,4512,Neutron
8417,7416,4484,Neutron
8418,7416,4552,Neutron
8419,7416,4456,Neutron
8420,7416,2896,Gamma
8421,9568,3512,Gamma
8422,10064,3500,Gamma
8423,10064,3912,Gamma
8424,10064,3952,Gamma
8425,5792,3784,Neutron
8426,5792,3736,Neutron
8427,5792,3644,Neutron
8428,5792,3704,Neutron
8429,5792,3504,Neutron
8430,5792,3660,Neutron
8431,5792,3740,Neutron
8432,5792,2260,Gamma
8433,5792,3672,Neutron
8434,7976,5036,Neutron
8435,7592,2984,Gamma
8436,7592,4672,Neutron
8437,5736,3488,Neutron
8438,5736,3684,Neutron
8439,5736,3472,Neutron
8440,5736,3480,Neutron
8441,9200,5748,Neutron
8442,9200,3616,Gamma
8443,6432,3880,Neutron
8444,6432,2544,Gamma
8445,6432,4060,Neutron
8446,5248,3152,Neutron
8447,5248,3496,Neutron
8448,5248,3184,Neutron
8449,5248,3280,Neutron
8450,5248,3276,Neutron
8451,5216,3184,Neutron
8452,5216,3236,Neutron
8453,5216,3276,Neutron
8454,5216,3200,Neutron
8455,5216,3344,Neutron
8456,5216,3196,Neutron
8457,5216,3148,Neutron
8458,5216,3164,Neutron
8459,10232,6256,Neutron
8460,10232,3548,Gamma
8461,10584,6688,Neutron
8462,10584,6512,Neutron
8463,10584,3960,Gamma
8464,9352,3352,Gamma
8465,9352,3224,Gamma
8466,3896,2536,Neutron
8467,3896,2448,Neutron
8468,3896,2632,Neutron
8469,3896,2528,Neutron
8470,3896,2368,Neutron
8471,3896,1548,Gamma
8472,3896,2436,Neutron
8473,5120,3168,Neutron
8474,5120,3408,Neutron
8475,5120,3344,Neutron
8476,5120,3256,Neutron
8477,5120,3212,Neutron
8478,9296,5648,Neutron
8479,9296,5640,Neutron
8480,8720,5320,Neutron
8481,8720,5280,Neutron
8482,8720,3400,Gamma
8483,10432,3632,Gamma
8484,10432,3820,Gamma
8485,9736,5872,Neutron
8486,9736,3704,Gamma
8487,9736,3704,Gamma
8488,384,136,Gamma
8489,384,152,Gamma
8490,384,128,Gamma
8491,384,144,Gamma
8492,384,144,Gamma
8493,7360,4744,Neutron
8494,7360,4488,Neutron
8495,7360,4536,Neutron
8496,7360,4420,Neutron
8497,7360,4748,Neutron
8498,7560,4884,Neutron
8499,7560,2952,Gamma
8500,7776,4920,Neutron
8501,6328,3824,Neutron
8502,6328,3896,Neutron
8503,6328,4020,Neutron
8504,6328,3816,Neutron
8505,7920,4784,Neutron
8506,7920,4768,Neutron
8507,7920,5076,Neutron
8508,7440,4628,Neutron
8509,6280,4040,Neutron
8510,6280,3816,Neutron
8511,6280,3792,Neutron
8512,6280,3908,Neutron
8513,6216,3840,Neutron
8514,6216,3752,Neutron
8515,6216,4032,Neutron
8516,6216,2472,Gamma
8517,4704,2972,Neutron
8518,4704,3108,Neutron
8519,4704,2960,Neutron
8520,4704,2824,Neutron
8521,4704,2928,Neutron
8522,4704,3068,Neutron
8523,4704,2948,Neutron
8524,4704,2892,Neutron
8525,4704,1744,Gamma
8526,4704,2960,Neutron
8527,10912,4116,Gamma
8528,10912,6624,Neutron
8529,10912,4212,Gamma
8530,5960,3780,Neutron
8531,10400,3632,Gamma
8532,10400,3644,Gamma
8533,6528,3960,Neutron
8534,6528,4128,Neutron
8535,6528,3980,Neutron
8536,6528,4188,Neutron
8537,11336,4104,Gamma
8538,11336,4016,Gamma
8539,7488,4640,Neutron
8540,7488,4632,Neutron
8541,7488,4560,Neutron
8542,7488,4576,Neutron
8543,7488,4680,Neutron
8544,8664,5256,Neutron
8545,8664,3460,Gamma
8546,8664,3408,Gamma
8547,8664,5332,Neutron
8548,6408,4144,Neutron
8549,6408,3984,Neutron
8550,6408,3880,Neutron
8551,6408,3848,Neutron
8552,6408,3932,Neutron
8553,6992,4344,Neutron
8554,6992,4216,Neutron
8555,6992,4260,Neutron
8556,6632,2640,Gamma
8557,6632,4024,Neutron
8558,6632,4032,Neutron
8559,6632,4348,Neutron
8560,6632,4344,Neutron
8561,6632,4044,Neutron
8562,6632,4072,Neutron
8563,6632,4324,Neutron
8564,8712,3240,Gamma
8565,8712,5264,Neutron
8566,8712,3448,Gamma
8567,8712,5416,Neutron
8568,8712,5392,Neutron
8569,10616,6400,Neutron
8570,10616,3992,Gamma
8571,9960,3856,Gamma
8572,9960,3856,Gamma
8573,7896,3056,Gamma
8574,7896,4800,Neutron
8575,8432,5136,Neutron
8576,8432,2940,Gamma
8577,8432,3160,Gamma
8578,15288,5696,Gamma
8579,10216,3660,Gamma
8580,10216,3660,Gamma
8581,10216,3540,Gamma
8582,5288,3664,Neutron
8583,5288,3256,Neutron
8584,5288,3472,Neutron
8585,5288,3200,Neutron
8586,8424,5120,Neutron
8587,6968,4184,Neutron
8588,6968,4392,Neutron
8589,6968,4276,Neutron
8590,7600,4688,Neutron
8591,7600,2972,Gamma
8592,7600,4824,Neutron
8593,7600,4664,Neutron
8594,7600,4588,Neutron
8595,9360,3264,Gamma
8596,9360,3360,Gamma
8597,9360,3280,Gamma
8598,9360,5716,Neutron
8599,9360,3432,Gamma
8600,9360,5660,Neutron
8601,6680,4032,Neutron
8602,6680,4336,Neutron
8603,6680,4024,Neutron
8604,10544,3880,Gamma
8605,10544,3876,Gamma
8606,10544,3816,Gamma
8607,10544,4004,Gamma
8608,6272,3860,Neutron
8609,6272,4032,Neutron
8610,6272,3936,Neutron
8611,6272,3976,Neutron
8612,10512,6728,Neutron
8613,10512,3824,Gamma
8614,7328,2824,Gamma
8615,7328,2876,Gamma
8616,11192,6896,Neutron
8617,10528,4048,Gamma
8618,10528,3892,Gamma
8619,10528,3840,Gamma
8620,10528,3816,Gamma
8621,8464,5080,Neutron
8622,8464,5388,Neutron
8623,8464,5272,Neutron
8624,8464,5144,Neutron
8625,7952,4912,Neutron
8626,9928,3784,Gamma
8627,9928,3904,Gamma
8628,7568,4632,Neutron
8629,7568,3008,Gamma
8630,7568,2992,Gamma
8631,7568,4568,Neutron
8632,7568,4648,Neutron
8633,7568,4560,Neutron
8634,7568,4704,Neutron
8635,10008,3888,Gamma
8636,10008,3824,Gamma
8637,10008,6096,Neutron
8638,8024,3176,Gamma
8639,8024,4912,Neutron
8640,9552,3576,Gamma
8641,9552,3472,Gamma
8642,9552,3472,Gamma
8643,9552,6076,Neutron
8644,8752,3396,Gamma
8645,8752,5304,Neutron
8646,8752,5312,Neutron
8647,6264,3800,Neutron
8648,6264,3784,Neutron
8649,6264,3952,Neutron
8650,6264,3760,Neutron
8651,7752,4672,Neutron
8652,7752,3064,Gamma
8653,7752,3060,Gamma
8654,7752,2976,Gamma
8655,10480,6400,Neutron
8656,6128,3720,Neutron
8657,6128,3684,Neutron
8658,6128,3800,Neutron
8659,6128,3832,Neutron
8660,6128,3720,Neutron
8661,6128,3704,Neutron
8662,7024,4316,Neutron
8663,7024,4288,Neutron
8664,7024,4312,Neutron
8665,7024,4280,Neutron
8666,7024,4336,Neutron
8667,10816,6840,Neutron
8668,10816,4104,Gamma
8669,10032,3368,Gamma
8670,10032,3896,Gamma
8671,10848,3488,Gamma
8672,10848,6912,Neutron
8673,10000,3888,Gamma
8674,10000,3976,Gamma
8675,9752,3696,Gamma
8676,9752,5888,Neutron
8677,9752,3576,Gamma
8678,9752,5904,Neutron
8679,9728,3744,Gamma
8680,9728,3696,Gamma
8681,9728,3656,Gamma
8682,10160,6208,Neutron
8683,10160,6192,Neutron
8684,10160,4040,Gamma
8685,10160,4000,Gamma
8686,8536,3216,Gamma
8687,8536,3396,Gamma
8688,8536,3384,Gamma
8689,7720,4864,Neutron
8690,7720,2960,Gamma
8691,7720,2904,Gamma
8692,7720,2904,Gamma
8693,10296,3932,Gamma
8694,10296,6228,Neutron
8695,9136,5508,Neutron
8696,9136,3112,Gamma
8697,6832,4184,Neutron
8698,6832,4204,Neutron
8699,6832,4236,Neutron
8700,10384,3788,Gamma
8701,10384,3644,Gamma
8702,10384,6496,Neutron
8703,10440,3824,Gamma
8704,10440,3760,Gamma
8705,10440,3824,Gamma
8706,10440,6272,Neutron
8707,9784,3720,Gamma
8708,10864,3712,Gamma
8709,6904,4260,Neutron
8710,6904,2632,Gamma
8711,6904,4184,Neutron
8712,7288,4560,Neutron
8713,8048,4992,Neutron
8714,8048,4888,Neutron
8715,8520,5192,Neutron
8716,8520,5208,Neutron
8717,8520,3340,Gamma
8718,8520,5256,Neutron
8719,8520,3264,Gamma
8720,8520,3136,Gamma
8721,8520,5440,Neutron
8722,5704,3616,Neutron
8723,5704,3496,Neutron
8724,5704,3672,Neutron
8725,5704,3856,Neutron
8726,5704,2272,Gamma
8727,6464,4000,Neutron
8728,6464,2584,Gamma
8729,6464,3928,Neutron
8730,6464,4120,Neutron
8731,6464,4128,Neutron
8732,6464,4084,Neutron
8733,6464,3976,Neutron
8734,6464,3896,Neutron
8735,6464,4056,Neutron
8736,6464,4068,Neutron
8737,6464,3976,Neutron
8738,7872,3128,Gamma
8739,7872,2960,Gamma
8740,7872,3056,Gamma
8741,7872,4752,Neutron
8742,10104,3404,Gamma
8743,8080,4944,Neutron
8744,8080,4876,Neutron
8745,9896,3872,Gamma
8746,9896,3816,Gamma
8747,9896,3728,Gamma
8748,8808,5292,Neutron
8749,8808,3416,Gamma
8750,8808,3288,Gamma
8751,8808,5352,Neutron
8752,9344,3304,Gamma
8753,9344,3112,Gamma
8754,9776,3712,Gamma
8755,10240,6184,Neutron
8756,10240,3588,Gamma
8757,7704,4944,Neutron
8758,7704,4968,Neutron
8759,7704,4648,Neutron
8760,8192,5036,Neutron
8761,8192,5200,Neutron
8762,8192,4984,Neutron
8763,7480,4536,Neutron
8764,7480,4836,Neutron
8765,8440,5120,Neutron
8766,8440,3220,Gamma
8767,11680,7076,Neutron
8768,10096,6216,Neutron
8769,11024,6776,Neutron
8770,8944,3520,Gamma
8771,8944,5448,Neutron
8772,8944,3528,Gamma
8773,8944,3464,Gamma
8774,10088,6264,Neutron
8775,8120,4904,Neutron
8776,8120,5080,Neutron
8777,8120,3240,Gamma
8778,8800,3340,Gamma
8779,8800,5428,Neutron
8780,8800,5312,Neutron
8781,8800,5356,Neutron
8782,9304,3256,Gamma
8783,9304,5972,Neutron
8784,9048,3488,Gamma
8785,9048,3580,Gamma
8786,9880,3824,Gamma
8787,9880,3696,Gamma
8788,9880,3244,Gamma
8789,9880,3824,Gamma
8790,9880,3896,Gamma
8791,9512,3464,Gamma
8792,9512,3512,Gamma
8793,9512,3440,Gamma
8794,9512,3384,Gamma
8795,9512,3416,Gamma
8796,9512,3464,Gamma
8797,10424,3708,Gamma
8798,10424,3636,Gamma
8799,10424,6304,Neutron
8800,10424,3700,Gamma
8801,7648,4832,Neutron
8802,7296,4500,Neutron
8803,7296,4596,Neutron
8804,7296,2896,Gamma
8805,10112,4040,Gamma
8806,9584,3416,Gamma
8807,9584,3504,Gamma
8808,9584,3480,Gamma
8809,9584,3592,Gamma
8810,9400,3360,Gamma
8811,9400,6008,Neutron
8812,10872,6568,Neutron
8813,392,136,Gamma
8814,392,152,Gamma
8815,392,132,Gamma
8816,392,104,Gamma
8817,392,140,Gamma
8818,392,152,Gamma
8819,392,144,Gamma
8820,392,120,Gamma
8821,392,112,Gamma
8822,392,124,Gamma
8823,11824,4496,Gamma
8824,5840,3568,Neutron
8825,10256,3600,Gamma
8826,11016,3648,Gamma
8827,11384,4112,Gamma
8828,8760,3500,Gamma
8829,8760,5368,Neutron
8830,8760,5472,Neutron
8831,8760,5484,Neutron
8832,8456,5140,Neutron
8833,8456,5176,Neutron
8834,11992,7376,Neutron
8835,10784,4064,Gamma
8836,10760,3480,Gamma
8837,10760,3928,Gamma
8838,8352,5104,Neutron
8839,10376,4112,Gamma
8840,10376,6332,Neutron
8841,10376,6344,Neutron
8842,10376,6296,Neutron
8843,11576,4296,Gamma
8844,9256,3328,Gamma
8845,9256,3280,Gamma
8846,9256,3184,Gamma
8847,9256,3208,Gamma
8848,7736,4644,Neutron
8849,9872,3704,Gamma
8850,9872,3720,Gamma
8851,9872,3704,Gamma
8852,8288,4992,Neutron
8853,8288,5312,Neutron
8854,8288,5020,Neutron
8855,8616,5192,Neutron
8856,8616,3196,Gamma
8857,8616,5388,Neutron
8858,8616,3344,Gamma
8859,8616,5344,Neutron
8860,8616,5248,Neutron
8861,11456,4104,Gamma
8862,6088,3720,Neutron
8863,6088,3964,Neutron
8864,6088,3808,Neutron
8865,9488,3544,Gamma
8866,9488,3536,Gamma
8867,9488,3416,Gamma
8868,9488,3352,Gamma
8869,9832,3648,Gamma
8870,9832,6104,Neutron
8871,416,160,Gamma
8872,416,160,Gamma
8873,416,144,Gamma
8874,416,152,Gamma
8875,416,164,Gamma
8876,416,160,Gamma
8877,9280,5688,Neutron
8878,9280,5768,Neutron
8879,11528,4256,Gamma
8880,11528,6980,Neutron
8881,13536,4608,Gamma
8882,10776,6648,Neutron
8883,10776,4068,Gamma
8884,10776,6496,Neutron
8885,8960,5424,Neutron
8886,8960,3548,Gamma
8887,8960,3484,Gamma
8888,10336,3676,Gamma
8889,336,120,Gamma
8890,336,120,Gamma
8891,336,96,Gamma
8892,8136,3224,Gamma
8893,11088,3664,Gamma
8894,9464,5880,Neutron
8895,9464,3512,Gamma
8896,9464,3408,Gamma
8897,9712,6164,Neutron
8898,9712,3584,Gamma
8899,10496,6392,Neutron
8900,8632,5580,Neutron
8901,8632,3252,Gamma
8902,8632,5512,Neutron
8903,10880,6624,Neutron
8904,9096,5872,Neutron
8905,9096,5564,Neutron
8906,9096,3588,Gamma
8907,9096,3600,Gamma
8908,9096,5480,Neutron
8909,9096,5584,Neutron
8910,6736,4364,Neutron
8911,6736,4308,Neutron
8912,6736,4156,Neutron
8913,10016,3800,Gamma
8914,10016,3912,Gamma
8915,10016,6136,Neutron
8916,11288,3968,Gamma
8917,9024,5728,Neutron
8918,9024,5432,Neutron
8919,9936,3784,Gamma
8920,9936,3768,Gamma
8921,9936,3936,Gamma
8922,12352,7676,Neutron
8923,9952,6008,Neutron
8924,8600,5440,Neutron
8925,8600,3404,Gamma
8926,10128,6272,Neutron
8927,9432,6036,Neutron
8928,9432,5784,Neutron
8929,9432,3304,Gamma
8930,9992,3848,Gamma
8931,9992,3920,Gamma
8932,9992,6068,Neutron
8933,9992,3888,Gamma
8934,9992,6092,Neutron
8935,9992,6024,Neutron
8936,8648,5312,Neutron
8937,8648,5344,Neutron
8938,8648,3336,Gamma
8939,8648,5432,Neutron
8940,10688,4008,Gamma
8941,10688,4012,Gamma
8942,5448,2120,Gamma
8943,5448,2176,Gamma
8944,5448,3424,Neutron
8945,5448,3368,Neutron
8946,5448,3284,Neutron
8947,9944,3912,Gamma
8948,10264,3588,Gamma
8949,10264,4080,Gamma
8950,10264,3604,Gamma
8951,9112,5884,Neutron
8952,10280,4064,Gamma
8953,10280,6312,Neutron
8954,10280,6208,Neutron
8955,9128,2944,Gamma
8956,9128,5496,Neutron
8957,10176,6240,Neutron
8958,10176,3968,Gamma
8959,10176,6184,Neutron
8960,9800,3840,Gamma
8961,9800,3840,Gamma
8962,9800,6104,Neutron
8963,7888,5028,Neutron
8964,7888,4904,Neutron
8965,7888,4984,Neutron
8966,7888,4808,Neutron
8967,11080,4328,Gamma
8968,11080,3744,Gamma
8969,11080,3728,Gamma
8970,10640,3884,Gamma
8971,10640,3976,Gamma
8972,10640,3952,Gamma
8973,10640,3992,Gamma
8974,10640,3352,Gamma
8975,10640,3408,Gamma
8976,8272,2916,Gamma
8977,10624,6384,Neutron
8978,10696,6616,Neutron
8979,368,104,Gamma
8980,368,136,Gamma
8981,7880,5040,Neutron
8982,7880,4824,Neutron
8983,7880,4752,Neutron
8984,14928,5888,Gamma
8985,8696,5232,Neutron
8986,8696,5496,Neutron
8987,14912,5964,Gamma
8988,9312,3448,Gamma
8989,9312,3200,Gamma
8990,11984,7384,Neutron
8991,10680,3920,Gamma
