PulseNo,TotalArea,TailArea,Classification
1071,15920,12536,Neutron
1072,6520,5492,Neutron
1073,6520,5728,Neutron
1074,6520,5648,Neutron
1075,6520,5716,Neutron
1076,6520,5316,Neutron
1077,3448,2768,Neutron
1078,3448,2328,Neutron
1079,3448,1816,Neutron
1080,3448,1708,Gamma
1081,3448,3088,Neutron
1082,3448,1904,Neutron
1083,3448,2184,Neutron
1084,3448,1880,Neutron
1085,3944,2800,Neutron
1086,3944,3552,Neutron
1087,3944,3552,Neutron
1088,3944,1904,Gamma
1089,3944,2264,Neutron
1090,3944,2120,Neutron
1091,3944,1940,Gamma
1092,3944,3420,Neutron
1093,3944,2112,Neutron
1094,3944,1924,Gamma
1095,2144,1844,Neutron
1096,2144,1384,Neutron
1097,2144,1396,Neutron
1098,2144,1576,Neutron
1099,2144,1136,Neutron
1100,2144,1092,Neutron
1101,2144,1224,Neutron
1102,6528,5976,Neutron
1103,6528,6096,Neutron
1104,6528,5860,Neutron
1105,6528,5724,Neutron
1106,6528,5480,Neutron
1107,6528,5444,Neutron
1108,6528,5504,Neutron
1109,6528,3284,Neutron
1110,6528,5792,Neutron
1111,7512,6064,Neutron
1112,7512,7004,Neutron
1113,7512,6056,Neutron
1114,7512,7024,Neutron
1115,7512,6744,Neutron
1116,7512,6968,Neutron
1117,7512,6556,Neutron
1118,6824,6352,Neutron
1119,6824,5568,Neutron
1120,6824,5876,Neutron
1121,6824,4488,Neutron
1122,6824,5264,Neutron
1123,5480,4772,Neutron
1124,5480,4344,Neutron
1125,5480,4048,Neutron
1126,5480,5076,Neutron
1127,5480,5044,Neutron
1128,5480,4620,Neutron
1129,5480,4696,Neutron
1130,5480,2640,Gamma
1131,5480,4584,Neutron
1132,5480,4176,Neutron
1133,5480,4744,Neutron
1134,5480,3780,Neutron
1135,5480,5088,Neutron
1136,5480,4864,Neutron
1137,5480,4900,Neutron
1138,5480,5024,Neutron
1139,8696,6292,Neutron
1140,8696,6708,Neutron
1141,8696,5824,Neutron
1142,8696,7812,Neutron
1143,8696,7668,Neutron
1144,5304,4896,Neutron
1145,5304,2800,Neutron
1146,5304,3040,Neutron
1147,5304,4768,Neutron
1148,5304,4328,Neutron
1149,5304,4200,Neutron
1150,5304,4360,Neutron
1151,5304,4548,Neutron
1152,5304,3752,Neutron
1153,5304,4852,Neutron
1154,4440,3376,Neutron
1155,4440,3892,Neutron
1156,4440,4048,Neutron
1157,4440,3992,Neutron
1158,4440,3600,Neutron
1159,4440,2192,Gamma
1160,4440,3904,Neutron
1161,4440,3920,Neutron
1162,4440,3976,Neutron
1163,4440,3612,Neutron
1164,4440,3852,Neutron
1165,6952,5880,Neutron
1166,6952,6256,Neutron
1167,6952,5024,Neutron
1168,6952,3344,Gamma
1169,6952,5888,Neutron
1170,6952,6088,Neutron
1171,6952,5864,Neutron
1172,6952,5544,Neutron
1173,6952,5072,Neutron
1174,6952,3152,Gamma
1175,6952,6064,Neutron
1176,6952,5136,Neutron
1177,6952,5328,Neutron
1178,6952,3388,Gamma
1179,6952,5020,Neutron
1180,6952,5608,Neutron
1181,4400,3192,Neutron
1182,4400,3612,Neutron
1183,4400,2288,Neutron
1184,4400,4020,Neutron
1185,4400,3980,Neutron
1186,4400,3832,Neutron
1187,1712,1328,Neutron
1188,1712,1392,Neutron
1189,1712,940,Neutron
1190,1712,1032,Neutron
1191,1712,732,Gamma
1192,1712,928,Neutron
1193,1712,968,Neutron
1194,1712,988,Neutron
1195,1712,808,Gamma
1196,1712,788,Gamma
1197,1712,808,Gamma
1198,1712,748,Gamma
1199,1712,776,Gamma
1200,1712,968,Neutron
1201,1712,952,Neutron
1202,1424,1184,Neutron
1203,1424,872,Neutron
1204,1424,992,Neutron
1205,1424,888,Neutron
1206,1424,1016,Neutron
1207,1424,816,Neutron
1208,1424,840,Neutron
1209,1424,736,Neutron
1210,1424,816,Neutron
1211,1424,672,Gamma
1212,1424,888,Neutron
1213,1424,752,Neutron
1214,6544,5792,Neutron
1215,6544,5472,Neutron
1216,6544,6008,Neutron
1217,6544,3280,Neutron
1218,6544,5256,Neutron
1219,6544,5172,Neutron
1220,6544,5976,Neutron
1221,6544,4360,Neutron
1222,6544,5936,Neutron
1223,6544,5848,Neutron
1224,6544,6120,Neutron
1225,6544,2808,Gamma
1226,15224,12096,Neutron
1227,15224,11752,Neutron
1228,7264,6664,Neutron
1229,7264,6128,Neutron
1230,7264,6808,Neutron
1231,7264,6388,Neutron
1232,7264,5704,Neutron
1233,7264,3448,Gamma
1234,7264,5480,Neutron
1235,4176,2960,Neutron
1236,10968,8176,Neutron
1237,10968,4888,Gamma
1238,10968,7608,Neutron
1239,4912,3408,Neutron
1240,4912,3920,Neutron
1241,4912,4344,Neutron
1242,4912,2248,Gamma
1243,4912,4404,Neutron
1244,4912,4504,Neutron
1245,4912,4136,Neutron
1246,4912,4472,Neutron
1247,4912,4244,Neutron
1248,4912,4440,Neutron
1249,4328,3392,Neutron
1250,4328,4028,Neutron
1251,4328,2220,Neutron
1252,4328,3896,Neutron
1253,4328,1992,Gamma
1254,4328,3960,Neutron
1255,4208,3252,Neutron
1256,4208,3856,Neutron
1257,4208,1968,Gamma
1258,4208,3444,Neutron
1259,4208,3816,Neutron
1260,4208,2272,Neutron
1261,8216,7728,Neutron
1262,8216,7296,Neutron
1263,8216,3776,Gamma
1264,3264,2544,Neutron
1265,3264,2056,Neutron
1266,3264,1648,Neutron
1267,3264,2040,Neutron
1268,3264,1632,Neutron
1269,3264,1512,Gamma
1270,3264,1760,Neutron
1271,3616,2528,Neutron
1272,3616,1760,Gamma
1273,17488,13136,Neutron
1274,10456,6144,Neutron
1275,10456,9632,Neutron
1276,10456,8296,Neutron
1277,10456,8044,Neutron
1278,10456,8420,Neutron
1279,5768,5240,Neutron
1280,5768,5348,Neutron
1281,5768,4792,Neutron
1282,5768,5352,Neutron
1283,5768,5408,Neutron
1284,5768,5396,Neutron
1285,5768,2880,Gamma
1286,5768,4676,Neutron
1287,5768,5180,Neutron
1288,5768,3768,Neutron
1289,5768,4908,Neutron
1290,9720,7872,Neutron
1291,9720,8112,Neutron
1292,9720,6868,Neutron
1293,1672,1432,Neutron
1294,1672,1352,Neutron
1295,1672,1192,Neutron
1296,1672,1248,Neutron
1297,1672,1180,Neutron
1298,1672,912,Neutron
1299,1672,1008,Neutron
1300,1672,868,Neutron
1301,1672,680,Gamma
1302,8728,8192,Neutron
1303,8728,4128,Gamma
1304,8728,6272,Neutron
1305,22640,15888,Neutron
1306,26472,19732,Neutron
1307,10064,8200,Neutron
1308,10064,7436,Neutron
1309,10064,7516,Neutron
1310,10064,7960,Neutron
1311,9392,7720,Neutron
1312,9392,7448,Neutron
1313,9392,7228,Neutron
1314,14080,11008,Neutron
1315,14080,10512,Neutron
1316,14080,11548,Neutron
1317,14080,10692,Neutron
1318,6360,5360,Neutron
1319,6360,5808,Neutron
1320,6360,3376,Neutron
1321,6360,5360,Neutron
1322,6360,5612,Neutron
1323,6360,5752,Neutron
1324,6360,3176,Gamma
1325,6360,5220,Neutron
1326,6360,5792,Neutron
1327,6360,5504,Neutron
1328,8208,6904,Neutron
1329,8208,6176,Neutron
1330,8208,6784,Neutron
1331,8168,6884,Neutron
1332,8168,4320,Neutron
1333,8168,6828,Neutron
1334,8168,6688,Neutron
1335,8168,4032,Gamma
1336,8168,3744,Gamma
1337,8168,5412,Neutron
1338,2808,2372,Neutron
1339,2808,1860,Neutron
1340,2808,1232,Gamma
1341,11672,6688,Neutron
1342,11672,7992,Neutron
1343,11672,9296,Neutron
1344,11672,6960,Neutron
1345,9616,7104,Neutron
1346,9616,6928,Neutron
1347,9616,7040,Neutron
1348,9616,4068,Gamma
1349,9616,7240,Neutron
1350,19600,12724,Neutron
1351,19600,14824,Neutron
1352,9960,7468,Neutron
1353,9960,7456,Neutron
1354,9960,8728,Neutron
1355,9960,8232,Neutron
1356,2440,2104,Neutron
1357,2440,1944,Neutron
1358,2440,1584,Neutron
1359,2440,1320,Neutron
1360,2440,1300,Neutron
1361,2440,1348,Neutron
1362,2440,1304,Neutron
1363,2440,1168,Gamma
1364,2440,1192,Gamma
1365,1744,1416,Neutron
1366,1744,972,Neutron
1367,1744,768,Gamma
1368,1744,808,Gamma
1369,1744,1060,Neutron
1370,1744,1008,Neutron
1371,1744,848,Gamma
1372,21912,14512,Neutron
1373,21912,16540,Neutron
1374,13376,8776,Neutron
1375,13376,10528,Neutron
1376,13376,10940,Neutron
1377,5896,4896,Neutron
1378,5896,4624,Neutron
1379,5896,4712,Neutron
1380,5896,5520,Neutron
1381,5896,5256,Neutron
1382,5896,4672,Neutron
1383,5896,5092,Neutron
1384,5896,5520,Neutron
1385,5896,5372,Neutron
1386,7640,6840,Neutron
1387,7640,7008,Neutron
1388,7640,7208,Neutron
1389,7640,6280,Neutron
1390,7640,6696,Neutron
1391,7640,5728,Neutron
1392,7640,5460,Neutron
1393,7640,7104,Neutron
1394,7640,6936,Neutron
1395,7640,5620,Neutron
1396,6440,5968,Neutron
1397,6440,5452,Neutron
1398,6440,5256,Neutron
1399,6440,5940,Neutron
1400,6440,5584,Neutron
1401,6440,4664,Neutron
1402,6440,4720,Neutron
1403,6440,4832,Neutron
1404,6440,5928,Neutron
1405,6440,5352,Neutron
1406,6440,4968,Neutron
1407,6440,5272,Neutron
1408,16728,12432,Neutron
1409,16728,11584,Neutron
1410,2712,1944,Neutron
1411,2712,1928,Neutron
1412,2712,1892,Neutron
1413,2712,1968,Neutron
1414,2712,1472,Neutron
1415,2712,1200,Gamma
1416,2712,1296,Gamma
1417,3096,2376,Neutron
1418,3096,2368,Neutron
1419,3096,1832,Neutron
1420,3096,2624,Neutron
1421,3096,1664,Neutron
1422,10056,7668,Neutron
1423,10056,7248,Neutron
1424,4832,3040,Neutron
1425,4832,4396,Neutron
1426,4832,4128,Neutron
1427,4832,4352,Neutron
1428,4832,2480,Neutron
1429,4832,3712,Neutron
1430,4832,4376,Neutron
1431,4832,4416,Neutron
1432,4832,4460,Neutron
1433,4832,3896,Neutron
1434,4832,4496,Neutron
1435,4832,4324,Neutron
1436,15296,10288,Neutron
1437,9296,6680,Neutron
1438,9296,7272,Neutron
1439,9296,4544,Gamma
1440,9296,4488,Gamma
1441,9296,4392,Gamma
1442,9296,4352,Gamma
1443,1776,1424,Neutron
1444,1776,1400,Neutron
1445,1776,1084,Neutron
1446,1776,936,Neutron
1447,1776,1036,Neutron
1448,1776,1068,Neutron
1449,1776,944,Neutron
1450,1776,960,Neutron
1451,1776,928,Neutron
1452,1776,880,Gamma
1453,1776,888,Neutron
1454,1776,880,Gamma
1455,1776,816,Gamma
1456,1776,776,Gamma
1457,8432,7336,Neutron
1458,8432,6068,Neutron
1459,8432,6288,Neutron
1460,8768,7728,Neutron
1461,8768,7608,Neutron
1462,8768,7752,Neutron
1463,2720,1752,Neutron
1464,2720,1488,Neutron
1465,2720,1240,Gamma
1466,2720,1200,Gamma
1467,2720,2344,Neutron
1468,7464,6868,Neutron
1469,7464,6040,Neutron
1470,7464,6584,Neutron
1471,7464,6576,Neutron
1472,7464,6452,Neutron
1473,7464,6456,Neutron
1474,7464,5912,Neutron
1475,7464,4680,Neutron
1476,2992,1936,Neutron
1477,2992,1568,Neutron
1478,12040,9720,Neutron
1479,12040,8864,Neutron
1480,12040,8904,Neutron
1481,3792,2744,Neutron
1482,3792,2016,Neutron
1483,3792,3120,Neutron
1484,3792,2772,Neutron
1485,3792,3476,Neutron
1486,3792,3368,Neutron
1487,6128,3832,Neutron
1488,6128,5660,Neutron
1489,6128,5104,Neutron
1490,6128,5632,Neutron
1491,6128,5016,Neutron
1492,6128,5184,Neutron
1493,6128,4456,Neutron
1494,6128,5256,Neutron
1495,6128,5672,Neutron
1496,6128,4460,Neutron
1497,6128,4256,Neutron
1498,6128,5016,Neutron
1499,19008,14672,Neutron
1500,16992,13368,Neutron
1501,2344,1964,Neutron
1502,2344,1776,Neutron
1503,2344,1388,Neutron
1504,2344,1640,Neutron
1505,2344,1136,Gamma
1506,2344,1096,Gamma
1507,2344,1240,Neutron
1508,2344,1560,Neutron
1509,6800,5384,Neutron
1510,6800,6264,Neutron
1511,6800,5792,Neutron
1512,6800,5584,Neutron
1513,6800,4928,Neutron
1514,6800,5736,Neutron
1515,2256,1768,Neutron
1516,2256,1304,Neutron
1517,2256,1232,Neutron
1518,2256,1356,Neutron
1519,2256,1240,Neutron
1520,2256,1192,Neutron
1521,2256,1168,Neutron
1522,2256,1032,Gamma
1523,2256,1268,Neutron
1524,2256,1112,Gamma
1525,9040,7440,Neutron
1526,9040,7512,Neutron
1527,9040,8376,Neutron
1528,5224,4776,Neutron
1529,5224,4788,Neutron
1530,5224,4368,Neutron
1531,5224,4456,Neutron
1532,5224,4568,Neutron
1533,5224,4652,Neutron
1534,5224,4216,Neutron
1535,5224,4832,Neutron
1536,5816,4712,Neutron
1537,5816,5480,Neutron
1538,5816,3996,Neutron
1539,5816,5176,Neutron
1540,5816,4224,Neutron
1541,5816,4832,Neutron
1542,5816,5448,Neutron
1543,3384,2152,Neutron
1544,3384,1880,Neutron
1545,3384,2992,Neutron
1546,3384,1832,Neutron
1547,3384,2360,Neutron
1548,3384,3040,Neutron
1549,7192,6680,Neutron
1550,7192,6648,Neutron
1551,7192,6248,Neutron
1552,7192,6048,Neutron
1553,7192,4928,Neutron
1554,7192,6704,Neutron
1555,7192,5672,Neutron
1556,7192,5828,Neutron
1557,7192,5308,Neutron
1558,2536,1892,Neutron
1559,2536,1984,Neutron
1560,2536,2004,Neutron
1561,2536,1520,Neutron
1562,2536,1536,Neutron
1563,3928,3560,Neutron
1564,3928,3360,Neutron
1565,3928,2748,Neutron
1566,3928,2024,Neutron
1567,3928,2816,Neutron
1568,3928,3480,Neutron
1569,5008,4512,Neutron
1570,5008,4068,Neutron
1571,5008,4172,Neutron
1572,5008,4456,Neutron
1573,5008,4376,Neutron
1574,5008,4588,Neutron
1575,5008,4696,Neutron
1576,5008,4532,Neutron
1577,5008,4136,Neutron
1578,5008,4584,Neutron
1579,5008,4664,Neutron
1580,5008,4368,Neutron
1581,5008,4112,Neutron
1582,3736,3412,Neutron
1583,3736,3260,Neutron
1584,3736,3032,Neutron
1585,3736,3320,Neutron
1586,3736,3140,Neutron
1587,10104,7400,Neutron
1588,10104,8080,Neutron
1589,10104,8360,Neutron
1590,10104,4556,Gamma
1591,10104,7956,Neutron
1592,10288,6356,Neutron
1593,10288,8280,Neutron
1594,10288,7376,Neutron
1595,10288,4224,Gamma
1596,10288,8200,Neutron
1597,5368,4976,Neutron
1598,5368,5000,Neutron
1599,5368,4820,Neutron
1600,5368,4840,Neutron
1601,5368,4112,Neutron
1602,5368,4984,Neutron
1603,5368,4920,Neutron
1604,5608,4656,Neutron
1605,5608,5056,Neutron
1606,5608,5056,Neutron
1607,5608,5184,Neutron
1608,5608,4960,Neutron
1609,5608,4712,Neutron
1610,5608,4396,Neutron
1611,5608,4904,Neutron
1612,5608,5016,Neutron
1613,5608,4568,Neutron
1614,5608,5256,Neutron
1615,16776,13020,Neutron
1616,16776,10136,Neutron
1617,16776,13024,Neutron
1618,16776,10792,Neutron
1619,9320,5104,Neutron
1620,9320,7128,Neutron
1621,9320,7220,Neutron
1622,9320,7504,Neutron
1623,7328,6792,Neutron
1624,7328,5928,Neutron
1625,7328,6240,Neutron
1626,7328,6416,Neutron
1627,7328,5192,Neutron
1628,7328,4952,Neutron
1629,7328,6472,Neutron
1630,7328,3400,Gamma
1631,3296,2144,Neutron
1632,3296,1608,Gamma
1633,3296,1792,Neutron
1634,3296,2792,Neutron
1635,12032,10008,Neutron
1636,12032,8568,Neutron
1637,9768,7264,Neutron
1638,9768,4340,Gamma
1639,1696,1320,Neutron
1640,1696,824,Gamma
1641,1696,872,Neutron
1642,1696,976,Neutron
1643,1696,820,Gamma
1644,1696,916,Neutron
1645,1696,896,Neutron
1646,1696,816,Gamma
1647,1696,812,Gamma
1648,1696,912,Neutron
1649,7008,6512,Neutron
1650,7008,5964,Neutron
1651,7008,5416,Neutron
1652,7008,3528,Neutron
1653,7008,5804,Neutron
1654,7008,6380,Neutron
1655,7008,6228,Neutron
1656,7008,5136,Neutron
1657,7008,6588,Neutron
1658,7008,6384,Neutron
1659,5344,4840,Neutron
1660,5344,4888,Neutron
1661,5344,4856,Neutron
1662,5344,4208,Neutron
1663,5344,4920,Neutron
1664,5344,4336,Neutron
1665,5344,4768,Neutron
1666,5344,4088,Neutron
1667,5344,4840,Neutron
1668,5344,4880,Neutron
1669,5344,4780,Neutron
1670,11288,8064,Neutron
1671,11288,8520,Neutron
1672,11288,7832,Neutron
1673,11288,7576,Neutron
1674,4216,3800,Neutron
1675,4216,3728,Neutron
1676,20312,15384,Neutron
1677,3904,2676,Neutron
1678,3904,2724,Neutron
1679,3904,3416,Neutron
1680,3904,3520,Neutron
1681,3904,3552,Neutron
1682,3048,1976,Neutron
1683,3048,1752,Neutron
1684,3048,1720,Neutron
1685,3048,1440,Gamma
1686,3048,2720,Neutron
1687,3048,2540,Neutron
1688,3048,2728,Neutron
1689,3048,1588,Neutron
1690,3048,1368,Gamma
1691,8600,6756,Neutron
1692,8600,6276,Neutron
1693,8600,4488,Neutron
1694,8600,6280,Neutron
1695,8600,7456,Neutron
1696,8600,4452,Neutron
1697,1688,1344,Neutron
1698,1688,1024,Neutron
1699,1688,752,Gamma
1700,1688,932,Neutron
1701,1688,952,Neutron
1702,1688,952,Neutron
1703,1688,832,Gamma
1704,1688,988,Neutron
1705,1688,848,Neutron
1706,4904,4516,Neutron
1707,4904,3880,Neutron
1708,4904,4468,Neutron
1709,4904,2520,Neutron
1710,4904,3968,Neutron
1711,4904,4536,Neutron
1712,4904,4308,Neutron
1713,4904,4288,Neutron
1714,4904,4444,Neutron
1715,4904,4136,Neutron
1716,4904,4420,Neutron
1717,3416,2864,Neutron
1718,3416,2552,Neutron
1719,3416,2896,Neutron
1720,3416,2168,Neutron
1721,3416,2988,Neutron
1722,3416,1892,Neutron
1723,2728,2456,Neutron
1724,2728,1424,Neutron
1725,2728,2372,Neutron
1726,2728,1344,Gamma
1727,2728,1364,Neutron
1728,2944,2324,Neutron
1729,2944,1496,Neutron
1730,2944,1988,Neutron
1731,2944,2616,Neutron
1732,2944,1504,Neutron
1733,2944,1520,Neutron
1734,2944,2568,Neutron
1735,18424,14168,Neutron
1736,4304,3180,Neutron
1737,4304,3864,Neutron
1738,4304,3960,Neutron
1739,4304,3904,Neutron
1740,4304,3464,Neutron
1741,4304,3784,Neutron
1742,4304,3708,Neutron
1743,4304,3884,Neutron
1744,4304,3432,Neutron
1745,6040,5296,Neutron
1746,6040,5576,Neutron
1747,6040,4764,Neutron
1748,6040,5128,Neutron
1749,6040,5576,Neutron
1750,6040,2936,Gamma
1751,6040,5056,Neutron
1752,6040,4976,Neutron
1753,6040,5536,Neutron
1754,6040,5128,Neutron
1755,6040,4352,Neutron
1756,6040,4896,Neutron
1757,6040,4224,Neutron
1758,19376,14656,Neutron
1759,19376,14336,Neutron
1760,10552,7804,Neutron
1761,10552,9216,Neutron
1762,14496,8336,Neutron
1763,14496,11592,Neutron
1764,14496,8360,Neutron
1765,6336,4128,Neutron
1766,6336,5864,Neutron
1767,6336,4604,Neutron
1768,6336,5424,Neutron
1769,6336,5324,Neutron
1770,6336,5252,Neutron
1771,6336,5328,Neutron
1772,6336,5192,Neutron
1773,1720,1216,Neutron
1774,1720,1064,Neutron
1775,1720,936,Neutron
1776,1720,896,Neutron
1777,1720,848,Gamma
1778,1720,792,Gamma
1779,1720,920,Neutron
1780,1720,880,Neutron
1781,1720,912,Neutron
1782,1720,920,Neutron
1783,1720,800,Gamma
1784,2512,2080,Neutron
1785,2512,1352,Neutron
1786,2512,1280,Neutron
1787,2512,1304,Neutron
1788,10912,8320,Neutron
1789,10912,4728,Gamma
1790,10912,8420,Neutron
1791,2496,1896,Neutron
1792,2496,1604,Neutron
1793,2496,1272,Neutron
1794,2496,1500,Neutron
1795,2496,2016,Neutron
1796,2496,1244,Gamma
1797,2496,1328,Neutron
1798,2496,1240,Gamma
1799,6448,5432,Neutron
1800,6448,6044,Neutron
1801,6448,5900,Neutron
1802,6448,5232,Neutron
1803,6448,5760,Neutron
1804,6448,6048,Neutron
1805,6448,3080,Gamma
1806,9672,6976,Neutron
1807,9672,8712,Neutron
1808,6840,6400,Neutron
1809,6840,6112,Neutron
1810,6840,6376,Neutron
1811,6840,5664,Neutron
1812,6840,6272,Neutron
1813,6840,5456,Neutron
1814,6840,5856,Neutron
1815,6840,3500,Neutron
1816,6840,5048,Neutron
1817,6840,6272,Neutron
1818,7720,5904,Neutron
1819,7720,5696,Neutron
1820,7720,7116,Neutron
1821,7720,7084,Neutron
1822,7720,6080,Neutron
1823,7720,5984,Neutron
1824,7720,5244,Neutron
1825,7720,6632,Neutron
1826,10960,9456,Neutron
1827,10960,8808,Neutron
1828,5568,4856,Neutron
1829,5568,5184,Neutron
1830,5568,5152,Neutron
1831,5568,5128,Neutron
1832,5568,4768,Neutron
1833,5568,3244,Neutron
1834,5568,4884,Neutron
1835,5568,4920,Neutron
1836,5568,4928,Neutron
1837,5568,5176,Neutron
1838,5568,5048,Neutron
1839,5568,4768,Neutron
1840,21408,16052,Neutron
1841,10304,8100,Neutron
1842,10304,8984,Neutron
1843,10304,7104,Neutron
1844,10304,7072,Neutron
1845,1936,1400,Neutron
1846,1936,1144,Neutron
1847,1936,1164,Neutron
1848,1936,1176,Neutron
1849,1936,1160,Neutron
1850,1936,1096,Neutron
1851,1936,1048,Neutron
1852,1936,1008,Neutron
1853,1936,888,Gamma
1854,1936,912,Gamma
1855,1936,952,Gamma
1856,1936,920,Gamma
1857,9792,6280,Neutron
1858,9792,6508,Neutron
1859,9280,6752,Neutron
1860,9280,6196,Neutron
1861,9280,6764,Neutron
1862,9280,7292,Neutron
1863,9280,4496,Gamma
1864,5064,4516,Neutron
1865,5064,4552,Neutron
1866,5064,4468,Neutron
1867,5064,2612,Neutron
1868,5064,4328,Neutron
1869,5064,4468,Neutron
1870,5064,4564,Neutron
1871,5064,4636,Neutron
1872,5064,4696,Neutron
1873,5064,2396,Gamma
1874,2424,1728,Neutron
1875,2424,1720,Neutron
1876,2424,2136,Neutron
1877,2424,1200,Gamma
1878,2424,1128,Gamma
1879,2424,1432,Neutron
1880,2424,1264,Neutron
1881,2424,1200,Gamma
1882,2424,1144,Gamma
1883,2424,1384,Neutron
1884,2520,2172,Neutron
1885,2520,1472,Neutron
1886,2520,1288,Neutron
1887,15456,12928,Neutron
1888,15456,10128,Neutron
1889,8976,7112,Neutron
1890,8976,7496,Neutron
1891,8976,6864,Neutron
1892,2560,2200,Neutron
1893,2560,1080,Gamma
1894,2560,1320,Neutron
1895,2560,1372,Neutron
1896,2560,1300,Neutron
1897,2560,1376,Neutron
1898,3544,2668,Neutron
1899,3544,2512,Neutron
1900,3544,2160,Neutron
1901,3544,3128,Neutron
1902,3544,2632,Neutron
1903,3544,1816,Neutron
1904,3544,3224,Neutron
1905,2632,2152,Neutron
1906,2632,2284,Neutron
1907,2632,1440,Neutron
1908,2632,1240,Gamma
1909,2632,2280,Neutron
1910,2632,1344,Neutron
1911,2632,1136,Gamma
1912,17432,14296,Neutron
1913,17432,13328,Neutron
1914,8000,7532,Neutron
1915,8000,6552,Neutron
1916,8000,6928,Neutron
1917,8000,6496,Neutron
1918,8000,7208,Neutron
1919,2272,1808,Neutron
1920,2272,1412,Neutron
1921,2272,1152,Neutron
1922,2272,1052,Gamma
1923,2272,1168,Neutron
1924,2272,1192,Neutron
1925,2272,1160,Neutron
